review_title,product_id,rating,split_2_category,final_l0_category
Okay product. ,B07GLNJC25,3.7,Accessories&Peripherals,Home & Office
Zeb 100 4ports. ,B07GLNJC25,3.7,Accessories&Peripherals,Home & Office
Not used at all. ,B07GLNJC25,3.7,Accessories&Peripherals,Home & Office
Value for money. ,B07GLNJC25,3.7,Accessories&Peripherals,Home & Office
Good. ,B07GLNJC25,3.7,Accessories&Peripherals,Home & Office
Worth full. ,B07GLNJC25,3.7,Accessories&Peripherals,Home & Office
. ,B09CYTJV3N,4.3,Cameras&Photography,Home & Office
. ,B09CYTJV3N,4.3,Cameras&Photography,Home & Office
. ,B09CYTJV3N,4.3,Cameras&Photography,Home & Office
. ,B09CYTJV3N,4.3,Cameras&Photography,Home & Office
. ,B09CYTJV3N,4.3,Cameras&Photography,Home & Office
. ,B09CYTJV3N,4.3,Cameras&Photography,Home & Office
. ,B09CYTJV3N,4.3,Cameras&Photography,Home & Office
. ,B09CYTJV3N,4.3,Cameras&Photography,Home & Office
Good product 👌. ,B08Y57TPDM,4.3,GeneralPurposeBatteries&BatteryChargers,Home & Office
5 bati. ,B08Y57TPDM,4.3,GeneralPurposeBatteries&BatteryChargers,Home & Office
Charge seems to be very low.. ,B08Y57TPDM,4.3,GeneralPurposeBatteries&BatteryChargers,Home & Office
Good batteries.. ,B08Y57TPDM,4.3,GeneralPurposeBatteries&BatteryChargers,Home & Office
working fine with my car remote. ,B08Y57TPDM,4.3,GeneralPurposeBatteries&BatteryChargers,Home & Office
Original Duracell. ,B08Y57TPDM,4.3,GeneralPurposeBatteries&BatteryChargers,Home & Office
Great. ,B08Y57TPDM,4.3,GeneralPurposeBatteries&BatteryChargers,Home & Office
SANTOSH PRASAD. ,B08Y57TPDM,4.3,GeneralPurposeBatteries&BatteryChargers,Home & Office
Sound and Bass. ,B08MTLLSL8,4.2,"Headphones,Earbuds&Accessories",Home & Office
It's very nice. ,B08MTLLSL8,4.2,"Headphones,Earbuds&Accessories",Home & Office
Good quality earphones. ,B08MTLLSL8,4.2,"Headphones,Earbuds&Accessories",Home & Office
Best 👍. ,B08MTLLSL8,4.2,"Headphones,Earbuds&Accessories",Home & Office
Super. ,B08MTLLSL8,4.2,"Headphones,Earbuds&Accessories",Home & Office
Good. ,B08MTLLSL8,4.2,"Headphones,Earbuds&Accessories",Home & Office
Good quality at that price. ,B08MTLLSL8,4.2,"Headphones,Earbuds&Accessories",Home & Office
Sounds good and looks good. ,B08MTLLSL8,4.2,"Headphones,Earbuds&Accessories",Home & Office
Value for Money product. ,B08CRRQK6Z,4.2,HomeAudio,Home & Office
I didn't receive adaptor with my speakers..I'm disappointed. ,B08CRRQK6Z,4.2,HomeAudio,Home & Office
Sound. ,B08CRRQK6Z,4.2,HomeAudio,Home & Office
I can't AUX mode service. ,B08CRRQK6Z,4.2,HomeAudio,Home & Office
Good. ,B08CRRQK6Z,4.2,HomeAudio,Home & Office
Sound best Quality.. ,B08CRRQK6Z,4.2,HomeAudio,Home & Office
Very good. ,B08CRRQK6Z,4.2,HomeAudio,Home & Office
So sweet sound but subwoofer not good. ,B08CRRQK6Z,4.2,HomeAudio,Home & Office
Budget friendly watch. ,B094JB13XL,4.1,WearableTechnology,Home & Office
Good product at this price range. ,B094JB13XL,4.1,WearableTechnology,Home & Office
Ok. ,B094JB13XL,4.1,WearableTechnology,Home & Office
Satisfied. ,B094JB13XL,4.1,WearableTechnology,Home & Office
Watch ⌚️ Review. ,B094JB13XL,4.1,WearableTechnology,Home & Office
Nice. ,B094JB13XL,4.1,WearableTechnology,Home & Office
Display touch was good but screen bazales is too much. ,B094JB13XL,4.1,WearableTechnology,Home & Office
Nice watch under 2000. ,B094JB13XL,4.1,WearableTechnology,Home & Office
Gets the job done 👍👍👍. ,B07SY4C3TD,4.4,"Printers,Inks&Accessories",Home & Office
Original product. ,B07SY4C3TD,4.4,"Printers,Inks&Accessories",Home & Office
Good. ,B07SY4C3TD,4.4,"Printers,Inks&Accessories",Home & Office
THe ink is not full to the brim. ,B07SY4C3TD,4.4,"Printers,Inks&Accessories",Home & Office
Original cartridges. ,B07SY4C3TD,4.4,"Printers,Inks&Accessories",Home & Office
Nice. ,B07SY4C3TD,4.4,"Printers,Inks&Accessories",Home & Office
Excellent refill ink - original quality. ,B07SY4C3TD,4.4,"Printers,Inks&Accessories",Home & Office
Low quantity. ,B07SY4C3TD,4.4,"Printers,Inks&Accessories",Home & Office
. ,B0BFWGBX61,4.1,Accessories&Peripherals,Home & Office
. ,B0BFWGBX61,4.1,Accessories&Peripherals,Home & Office
. ,B0BFWGBX61,4.1,Accessories&Peripherals,Home & Office
. ,B0BFWGBX61,4.1,Accessories&Peripherals,Home & Office
. ,B0BFWGBX61,4.1,Accessories&Peripherals,Home & Office
. ,B0BFWGBX61,4.1,Accessories&Peripherals,Home & Office
. ,B0BFWGBX61,4.1,Accessories&Peripherals,Home & Office
. ,B0BFWGBX61,4.1,Accessories&Peripherals,Home & Office
. ,B09BVCVTBC,4.5,Accessories&Peripherals,Home & Office
. ,B09BVCVTBC,4.5,Accessories&Peripherals,Home & Office
. ,B09BVCVTBC,4.5,Accessories&Peripherals,Home & Office
. ,B09BVCVTBC,4.5,Accessories&Peripherals,Home & Office
. ,B09BVCVTBC,4.5,Accessories&Peripherals,Home & Office
. ,B09BVCVTBC,4.5,Accessories&Peripherals,Home & Office
. ,B09BVCVTBC,4.5,Accessories&Peripherals,Home & Office
. ,B09BVCVTBC,4.5,Accessories&Peripherals,Home & Office
. ,B009LJ2BXA,3.5,Accessories&Peripherals,Home & Office
. ,B009LJ2BXA,3.5,Accessories&Peripherals,Home & Office
. ,B009LJ2BXA,3.5,Accessories&Peripherals,Home & Office
. ,B009LJ2BXA,3.5,Accessories&Peripherals,Home & Office
. ,B009LJ2BXA,3.5,Accessories&Peripherals,Home & Office
. ,B009LJ2BXA,3.5,Accessories&Peripherals,Home & Office
. ,B009LJ2BXA,3.5,Accessories&Peripherals,Home & Office
. ,B009LJ2BXA,3.5,Accessories&Peripherals,Home & Office
. ,B07DJ5KYDZ,4.4,Accessories&Peripherals,Home & Office
. ,B07DJ5KYDZ,4.4,Accessories&Peripherals,Home & Office
. ,B07DJ5KYDZ,4.4,Accessories&Peripherals,Home & Office
. ,B07DJ5KYDZ,4.4,Accessories&Peripherals,Home & Office
. ,B07DJ5KYDZ,4.4,Accessories&Peripherals,Home & Office
. ,B07DJ5KYDZ,4.4,Accessories&Peripherals,Home & Office
. ,B07DJ5KYDZ,4.4,Accessories&Peripherals,Home & Office
. ,B07DJ5KYDZ,4.4,Accessories&Peripherals,Home & Office
Very good product. The best thing is we can use it in different ways.,B00LY1FN1K,4.4,CraftMaterials,Home & Office
Good product.. Satisfied purchase. Price is lesser than in shops. Good one. Quality also is nice.,B00LY1FN1K,4.4,CraftMaterials,Home & Office
Good quality. According to description. Satisfied,B00LY1FN1K,4.4,CraftMaterials,Home & Office
Excellent. Excellent,B00LY1FN1K,4.4,CraftMaterials,Home & Office
Good quality. I like this product's quality. I will try to add more pictures when I finished my drafting if it looks good...,B00LY1FN1K,4.4,CraftMaterials,Home & Office
Good. Very good to use,B00LY1FN1K,4.4,CraftMaterials,Home & Office
fine. like it,B00LY1FN1K,4.4,CraftMaterials,Home & Office
Lovely. Nice colour texture,B00LY1FN1K,4.4,CraftMaterials,Home & Office
. ,B08Y5QJTVK,4.4,GeneralPurposeBatteries&BatteryChargers,Home & Office
. ,B08Y5QJTVK,4.4,GeneralPurposeBatteries&BatteryChargers,Home & Office
. ,B08Y5QJTVK,4.4,GeneralPurposeBatteries&BatteryChargers,Home & Office
. ,B08Y5QJTVK,4.4,GeneralPurposeBatteries&BatteryChargers,Home & Office
. ,B08Y5QJTVK,4.4,GeneralPurposeBatteries&BatteryChargers,Home & Office
. ,B08Y5QJTVK,4.4,GeneralPurposeBatteries&BatteryChargers,Home & Office
. ,B08Y5QJTVK,4.4,GeneralPurposeBatteries&BatteryChargers,Home & Office
. ,B08Y5QJTVK,4.4,GeneralPurposeBatteries&BatteryChargers,Home & Office
Excellent CCTV WiFi Camera made in India. ,B09LD3116F,4.1,Cameras&Photography,Home & Office
Great Camera for keeping an eye on pets.... ,B09LD3116F,4.1,Cameras&Photography,Home & Office
Working Perfectly. ,B09LD3116F,4.1,Cameras&Photography,Home & Office
Great product. ,B09LD3116F,4.1,Cameras&Photography,Home & Office
Decent indoor camera!!. ,B09LD3116F,4.1,Cameras&Photography,Home & Office
It is a good product in all. ,B09LD3116F,4.1,Cameras&Photography,Home & Office
Face detection is not so good. ,B09LD3116F,4.1,Cameras&Photography,Home & Office
Great product. ,B09LD3116F,4.1,Cameras&Photography,Home & Office
Worth the price. ,B07X963JNS,4.0,Mobiles&Accessories,Home & Office
It is good. ,B07X963JNS,4.0,Mobiles&Accessories,Home & Office
Not Bad. ,B07X963JNS,4.0,Mobiles&Accessories,Home & Office
BATTERY LIFE. ,B07X963JNS,4.0,Mobiles&Accessories,Home & Office
It melts the smart watch charger. ,B07X963JNS,4.0,Mobiles&Accessories,Home & Office
Very good light weight. ,B07X963JNS,4.0,Mobiles&Accessories,Home & Office
Achha laga. ,B07X963JNS,4.0,Mobiles&Accessories,Home & Office
Can’t be repaired. ,B07X963JNS,4.0,Mobiles&Accessories,Home & Office
. ,B09F3PDDRF,3.9,Accessories&Peripherals,Home & Office
. ,B09F3PDDRF,3.9,Accessories&Peripherals,Home & Office
. ,B09F3PDDRF,3.9,Accessories&Peripherals,Home & Office
. ,B09F3PDDRF,3.9,Accessories&Peripherals,Home & Office
. ,B09F3PDDRF,3.9,Accessories&Peripherals,Home & Office
. ,B09F3PDDRF,3.9,Accessories&Peripherals,Home & Office
. ,B09F3PDDRF,3.9,Accessories&Peripherals,Home & Office
. ,B09F3PDDRF,3.9,Accessories&Peripherals,Home & Office
Saunde quality is assumed. ,B0814ZY6FP,3.8,HomeAudio,Home & Office
Value for money. ,B0814ZY6FP,3.8,HomeAudio,Home & Office
Charging Point Has Some Problem Like Loose Connection.. ,B0814ZY6FP,3.8,HomeAudio,Home & Office
Sounds like very good👍. ,B0814ZY6FP,3.8,HomeAudio,Home & Office
Sound Quality is good but not louder with 10 w Speaker.. ,B0814ZY6FP,3.8,HomeAudio,Home & Office
Quality of product is okay... ,B0814ZY6FP,3.8,HomeAudio,Home & Office
Good one with less budget. ,B0814ZY6FP,3.8,HomeAudio,Home & Office
Actually its a good effective speaker. ,B0814ZY6FP,3.8,HomeAudio,Home & Office
Good product but costly. ,B082T6V3DT,4.3,Accessories&Peripherals,Home & Office
It’s really long n sturdy no homo 🔥. ,B082T6V3DT,4.3,Accessories&Peripherals,Home & Office
Takes longer to charge than the regular cable. ,B082T6V3DT,4.3,Accessories&Peripherals,Home & Office
Quality is really good. ,B082T6V3DT,4.3,Accessories&Peripherals,Home & Office
iPhone X pink charging cable long one ☝️. ,B082T6V3DT,4.3,Accessories&Peripherals,Home & Office
A good purchase. ,B082T6V3DT,4.3,Accessories&Peripherals,Home & Office
It charges fine for me. ,B082T6V3DT,4.3,Accessories&Peripherals,Home & Office
Absolutely fantastic USB👍👍👍. ,B082T6V3DT,4.3,Accessories&Peripherals,Home & Office
. ,B08LT9BMPP,4.5,Accessories&Peripherals,Home & Office
. ,B08LT9BMPP,4.5,Accessories&Peripherals,Home & Office
. ,B08LT9BMPP,4.5,Accessories&Peripherals,Home & Office
. ,B08LT9BMPP,4.5,Accessories&Peripherals,Home & Office
. ,B08LT9BMPP,4.5,Accessories&Peripherals,Home & Office
. ,B08LT9BMPP,4.5,Accessories&Peripherals,Home & Office
. ,B08LT9BMPP,4.5,Accessories&Peripherals,Home & Office
. ,B08LT9BMPP,4.5,Accessories&Peripherals,Home & Office
Good. ,B08KRMK9LZ,4.2,Mobiles&Accessories,Home & Office
Its a good alternative apple pencil. ,B08KRMK9LZ,4.2,Mobiles&Accessories,Home & Office
Good. ,B08KRMK9LZ,4.2,Mobiles&Accessories,Home & Office
Value for money. ,B08KRMK9LZ,4.2,Mobiles&Accessories,Home & Office
Ok. ,B08KRMK9LZ,4.2,Mobiles&Accessories,Home & Office
Good performance. ,B08KRMK9LZ,4.2,Mobiles&Accessories,Home & Office
perfect fit for AMAZON BASICS (Pencil). ,B08KRMK9LZ,4.2,Mobiles&Accessories,Home & Office
Functional for casual use. ,B08KRMK9LZ,4.2,Mobiles&Accessories,Home & Office
Very good. ,B07JB2Y4SR,4.4,CraftMaterials,Home & Office
WORTH TO BUY.. ,B07JB2Y4SR,4.4,CraftMaterials,Home & Office
Writes neat but smells bad. ,B07JB2Y4SR,4.4,CraftMaterials,Home & Office
Like ok ok. ,B07JB2Y4SR,4.4,CraftMaterials,Home & Office
Nice. ,B07JB2Y4SR,4.4,CraftMaterials,Home & Office
👍. ,B07JB2Y4SR,4.4,CraftMaterials,Home & Office
Amajin!. ,B07JB2Y4SR,4.4,CraftMaterials,Home & Office
One pen is missing. Silver colour pen is missing. ,B07JB2Y4SR,4.4,CraftMaterials,Home & Office
Works flawlessly on Ubuntu 22.04 (if installed correctly). ,B07P681N66,4.4,NetworkingDevices,Home & Office
Best for kali. Do not read another review.. ,B07P681N66,4.4,NetworkingDevices,Home & Office
Nice product. ,B07P681N66,4.4,NetworkingDevices,Home & Office
From 0 to 70 …. ,B07P681N66,4.4,NetworkingDevices,Home & Office
Good External Wifi Signal Provider. ,B07P681N66,4.4,NetworkingDevices,Home & Office
Superb. ,B07P681N66,4.4,NetworkingDevices,Home & Office
Awesome and easy to use. ,B07P681N66,4.4,NetworkingDevices,Home & Office
Good product. ,B07P681N66,4.4,NetworkingDevices,Home & Office
Good product. Impression of the pen were good... Handling grip is also ok. Can be recommended to buy,B07VV37FT4,4.2,OfficePaperProducts,Home & Office
Best gel pens. https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/61IjZfKMffL._SY88.jpg,B07VV37FT4,4.2,OfficePaperProducts,Home & Office
👍👍👍. Worth for money. Excellent performance.,B07VV37FT4,4.2,OfficePaperProducts,Home & Office
Decent. It will stop writing in between eventually and has smooth area at first when writing after some time the grip will be comfortable.,B07VV37FT4,4.2,OfficePaperProducts,Home & Office
Feels cheated. Received only 21 pens 4 pens are missing although pens r very gud it gives a smooth writing and a stylish look as well….,B07VV37FT4,4.2,OfficePaperProducts,Home & Office
Nice product. Product is nice and it works smoothly but I didn't get the refils. Otherwise it is very nice,B07VV37FT4,4.2,OfficePaperProducts,Home & Office
Good. Reasonably okay,B07VV37FT4,4.2,OfficePaperProducts,Home & Office
Only 20 pens. Why only 20 pens?It said there are 25 pens,B07VV37FT4,4.2,OfficePaperProducts,Home & Office
. ,B09TMZ1MF8,4.4,Components,Home & Office
. ,B09TMZ1MF8,4.4,Components,Home & Office
. ,B09TMZ1MF8,4.4,Components,Home & Office
. ,B09TMZ1MF8,4.4,Components,Home & Office
. ,B09TMZ1MF8,4.4,Components,Home & Office
. ,B09TMZ1MF8,4.4,Components,Home & Office
. ,B09TMZ1MF8,4.4,Components,Home & Office
. ,B09TMZ1MF8,4.4,Components,Home & Office
. ,B0B2931FCV,3.5,"Headphones,Earbuds&Accessories",Home & Office
. ,B0B2931FCV,3.5,"Headphones,Earbuds&Accessories",Home & Office
. ,B0B2931FCV,3.5,"Headphones,Earbuds&Accessories",Home & Office
. ,B0B2931FCV,3.5,"Headphones,Earbuds&Accessories",Home & Office
. ,B0B2931FCV,3.5,"Headphones,Earbuds&Accessories",Home & Office
. ,B0B2931FCV,3.5,"Headphones,Earbuds&Accessories",Home & Office
. ,B0B2931FCV,3.5,"Headphones,Earbuds&Accessories",Home & Office
. ,B0B2931FCV,3.5,"Headphones,Earbuds&Accessories",Home & Office
This is not suitable for 5.6 laptop. ,B0BCVJ3PVP,4.5,Accessories&Peripherals,Home & Office
Laptop Stand. ,B0BCVJ3PVP,4.5,Accessories&Peripherals,Home & Office
Very useful and worth product to buy. ,B0BCVJ3PVP,4.5,Accessories&Peripherals,Home & Office
Nice good quality for laptop use upto 10-14 kg. ,B0BCVJ3PVP,4.5,Accessories&Peripherals,Home & Office
Very good product at a reasonable price.. ,B0BCVJ3PVP,4.5,Accessories&Peripherals,Home & Office
I believe that this will help my work better ergonomically.. ,B0BCVJ3PVP,4.5,Accessories&Peripherals,Home & Office
Good and Comfortable stand. ,B0BCVJ3PVP,4.5,Accessories&Peripherals,Home & Office
Satisfy. ,B0BCVJ3PVP,4.5,Accessories&Peripherals,Home & Office
Affordable product but poor design. ,B0BHYJ8CVF,4.1,Accessories&Peripherals,Home & Office
Amazing. ,B0BHYJ8CVF,4.1,Accessories&Peripherals,Home & Office
Just barely serves the purpose of the wireless keyboard and mouse.. ,B0BHYJ8CVF,4.1,Accessories&Peripherals,Home & Office
If your budget 1K - best of best. ,B0BHYJ8CVF,4.1,Accessories&Peripherals,Home & Office
Good comfurt. ,B0BHYJ8CVF,4.1,Accessories&Peripherals,Home & Office
Very useful 👍. ,B0BHYJ8CVF,4.1,Accessories&Peripherals,Home & Office
very compact easy to carry. ,B0BHYJ8CVF,4.1,Accessories&Peripherals,Home & Office
It's really good. ,B0BHYJ8CVF,4.1,Accessories&Peripherals,Home & Office
. ,B08BQ947H3,4.3,Accessories&Peripherals,Home & Office
. ,B08BQ947H3,4.3,Accessories&Peripherals,Home & Office
. ,B08BQ947H3,4.3,Accessories&Peripherals,Home & Office
. ,B08BQ947H3,4.3,Accessories&Peripherals,Home & Office
Noice. https://m.media-amazon.com/images/I/715D5RP3RIL._SY88.jpg,B00KIE28X0,4.5,CraftMaterials,Home & Office
Love these.!. They r super  good..Love them,B00KIE28X0,4.5,CraftMaterials,Home & Office
Good. Nice,B00KIE28X0,4.5,CraftMaterials,Home & Office
Nice product. Nice.,B00KIE28X0,4.5,CraftMaterials,Home & Office
Good items. Good product,B00KIE28X0,4.5,CraftMaterials,Home & Office
Drawing ke liye Maine mangvaya tha. Bahut acche lagte Hain,B00KIE28X0,4.5,CraftMaterials,Home & Office
Nice acrylic paint tubes. Good one. My daughter liked these acrylic paint tunes. Nice colors,B00KIE28X0,4.5,CraftMaterials,Home & Office
Smooth paste nice product. https://m.media-amazon.com/images/I/81KRMZJ2LRL._SY88.jpg,B00KIE28X0,4.5,CraftMaterials,Home & Office
Good but the scroll is now damaged. ,B01MQ2A86A,4.6,Accessories&Peripherals,Home & Office
Nice. ,B01MQ2A86A,4.6,Accessories&Peripherals,Home & Office
Noiseless.... ,B01MQ2A86A,4.6,Accessories&Peripherals,Home & Office
It's a good one. ,B01MQ2A86A,4.6,Accessories&Peripherals,Home & Office
Good.. ,B01MQ2A86A,4.6,Accessories&Peripherals,Home & Office
Satisfied. ,B01MQ2A86A,4.6,Accessories&Peripherals,Home & Office
Simply Superb !. ,B01MQ2A86A,4.6,Accessories&Peripherals,Home & Office
Scroll wheel stopped working in 3 months. ,B01MQ2A86A,4.6,Accessories&Peripherals,Home & Office
Using it with my QC 3 Charger .So far- So good.A Quality cable with a sturdy construction & troublefree performance.. ,B07232M876,4.2,Accessories&Peripherals,Home & Office
Awesome product go for buy it 👍. ,B07232M876,4.2,Accessories&Peripherals,Home & Office
Execellent. ,B07232M876,4.2,Accessories&Peripherals,Home & Office
Sturdy micro USB cable for Old phones. ,B07232M876,4.2,Accessories&Peripherals,Home & Office
Super. ,B07232M876,4.2,Accessories&Peripherals,Home & Office
Product description says 3 feet it's hardly a foot length wire.. ,B07232M876,4.2,Accessories&Peripherals,Home & Office
Good. ,B07232M876,4.2,Accessories&Peripherals,Home & Office
Excellent quality cable. ,B07232M876,4.2,Accessories&Peripherals,Home & Office
Sleek case. Very thin and sleek,B07YNHCW6N,4.3,Accessories&Peripherals,Home & Office
Perfect fit for iPad. Premium quality Over all good,B07YNHCW6N,4.3,Accessories&Peripherals,Home & Office
Waluable product. Waluable product for a student.,B07YNHCW6N,4.3,Accessories&Peripherals,Home & Office
Good quality. Worth for the moneySuitable for hard use,B07YNHCW6N,4.3,Accessories&Peripherals,Home & Office
Go for it!. It's been a week since I got this and so far it's good.. does the job !,B07YNHCW6N,4.3,Accessories&Peripherals,Home & Office
Its definitely worth it. I really am enjoying using my ipad even more. Really worth it. Colour is also very good. You can definitely go for it.,B07YNHCW6N,4.3,Accessories&Peripherals,Home & Office
Am glad I bought this.. Overall the product quality is good.FYI : If you are looking for an iPad cover with pencil holder this may not be the best option.,B07YNHCW6N,4.3,Accessories&Peripherals,Home & Office
Quality is good. ,B07YNHCW6N,4.3,Accessories&Peripherals,Home & Office
Far better then expected. ,B0873L7J6X,4.2,"Headphones,Earbuds&Accessories",Home & Office
Dual Connectivity Not Present. ,B0873L7J6X,4.2,"Headphones,Earbuds&Accessories",Home & Office
Good One. ,B0873L7J6X,4.2,"Headphones,Earbuds&Accessories",Home & Office
good. ,B0873L7J6X,4.2,"Headphones,Earbuds&Accessories",Home & Office
Good product this price. ,B0873L7J6X,4.2,"Headphones,Earbuds&Accessories",Home & Office
Nice sound. ,B0873L7J6X,4.2,"Headphones,Earbuds&Accessories",Home & Office
best for bass. ,B0873L7J6X,4.2,"Headphones,Earbuds&Accessories",Home & Office
good. ,B0873L7J6X,4.2,"Headphones,Earbuds&Accessories",Home & Office
Decent product for the price mentioned. ,B08WLY8V9S,4.5,Accessories&Peripherals,Home & Office
Will recommend for gaming too.. ,B08WLY8V9S,4.5,Accessories&Peripherals,Home & Office
Jakkas mouse pad. ,B08WLY8V9S,4.5,Accessories&Peripherals,Home & Office
Ergonomically designed!. ,B08WLY8V9S,4.5,Accessories&Peripherals,Home & Office
Premium Product !. ,B08WLY8V9S,4.5,Accessories&Peripherals,Home & Office
Great to use. ,B08WLY8V9S,4.5,Accessories&Peripherals,Home & Office
good product. ,B08WLY8V9S,4.5,Accessories&Peripherals,Home & Office
Very comfortable. ,B08WLY8V9S,4.5,Accessories&Peripherals,Home & Office
good tool to use for. ,B002PD61Y4,4.1,NetworkingDevices,Home & Office
Brand is always good. ,B002PD61Y4,4.1,NetworkingDevices,Home & Office
Overall good and a better experience. ,B002PD61Y4,4.1,NetworkingDevices,Home & Office
It is useful to me.. ,B002PD61Y4,4.1,NetworkingDevices,Home & Office
Works well with cpplus dvr. ,B002PD61Y4,4.1,NetworkingDevices,Home & Office
Good. ,B002PD61Y4,4.1,NetworkingDevices,Home & Office
Its not plug an play u need to install the driver and will support till 2.4 Ghz not above that. ,B002PD61Y4,4.1,NetworkingDevices,Home & Office
Surveillance Camera In My House. ,B002PD61Y4,4.1,NetworkingDevices,Home & Office
So far so good. ,B07YWS9SP9,4.0,Accessories&Peripherals,Home & Office
Good. ,B07YWS9SP9,4.0,Accessories&Peripherals,Home & Office
Keeps Laptop Super Cool and is worth the price. ,B07YWS9SP9,4.0,Accessories&Peripherals,Home & Office
GOOD. ,B07YWS9SP9,4.0,Accessories&Peripherals,Home & Office
Good product..but fan speed is little slow. ,B07YWS9SP9,4.0,Accessories&Peripherals,Home & Office
No difference in gaming laptop temperatures. ,B07YWS9SP9,4.0,Accessories&Peripherals,Home & Office
Value for money. ,B07YWS9SP9,4.0,Accessories&Peripherals,Home & Office
A good product for day to day work and for regular laptops .. ,B07YWS9SP9,4.0,Accessories&Peripherals,Home & Office
A well designed product. ,B09YLFHFDW,3.6,"Headphones,Earbuds&Accessories",Home & Office
Rich Quality Music But Comes with compromise on Features. ,B09YLFHFDW,3.6,"Headphones,Earbuds&Accessories",Home & Office
Grip to the ear need to improve. ,B09YLFHFDW,3.6,"Headphones,Earbuds&Accessories",Home & Office
Good. ,B09YLFHFDW,3.6,"Headphones,Earbuds&Accessories",Home & Office
This is for new mobile with Bluetooth 5.0 v or apple phones - don't purchase for old phones. ,B09YLFHFDW,3.6,"Headphones,Earbuds&Accessories",Home & Office
Good sound quality. ,B09YLFHFDW,3.6,"Headphones,Earbuds&Accessories",Home & Office
Value for money. ,B09YLFHFDW,3.6,"Headphones,Earbuds&Accessories",Home & Office
Good quality and sound but not the best.. ,B09YLFHFDW,3.6,"Headphones,Earbuds&Accessories",Home & Office
Good. ,B00LM4X3XE,4.3,OfficePaperProducts,Home & Office
Best Quality product you should go for. ,B00LM4X3XE,4.3,OfficePaperProducts,Home & Office
Prince Mondal. ,B00LM4X3XE,4.3,OfficePaperProducts,Home & Office
Very good product. ,B00LM4X3XE,4.3,OfficePaperProducts,Home & Office
Good quality!. ,B00LM4X3XE,4.3,OfficePaperProducts,Home & Office
Very dark. ,B00LM4X3XE,4.3,OfficePaperProducts,Home & Office
It's dark!. ,B00LM4X3XE,4.3,OfficePaperProducts,Home & Office
Received Black quink in bottle without plastic cover at bottle neck. ,B00LM4X3XE,4.3,OfficePaperProducts,Home & Office
. ,B09P22HXH6,4.1,Accessories&Peripherals,Home & Office
. ,B09P22HXH6,4.1,Accessories&Peripherals,Home & Office
. ,B09P22HXH6,4.1,Accessories&Peripherals,Home & Office
. ,B09P22HXH6,4.1,Accessories&Peripherals,Home & Office
. ,B09P22HXH6,4.1,Accessories&Peripherals,Home & Office
. ,B09P22HXH6,4.1,Accessories&Peripherals,Home & Office
. ,B09P22HXH6,4.1,Accessories&Peripherals,Home & Office
. ,B09P22HXH6,4.1,Accessories&Peripherals,Home & Office
. ,B078HRR1XV,4.4,Accessories&Peripherals,Home & Office
. ,B078HRR1XV,4.4,Accessories&Peripherals,Home & Office
. ,B078HRR1XV,4.4,Accessories&Peripherals,Home & Office
. ,B078HRR1XV,4.4,Accessories&Peripherals,Home & Office
. ,B078HRR1XV,4.4,Accessories&Peripherals,Home & Office
. ,B078HRR1XV,4.4,Accessories&Peripherals,Home & Office
. ,B078HRR1XV,4.4,Accessories&Peripherals,Home & Office
. ,B078HRR1XV,4.4,Accessories&Peripherals,Home & Office
Good. ,B08WJ86PV2,4.5,Accessories&Peripherals,Home & Office
The smell..... ,B08WJ86PV2,4.5,Accessories&Peripherals,Home & Office
fair enough looking at reasonable price. ,B08WJ86PV2,4.5,Accessories&Peripherals,Home & Office
Amazing. ,B08WJ86PV2,4.5,Accessories&Peripherals,Home & Office
value for money. ,B08WJ86PV2,4.5,Accessories&Peripherals,Home & Office
For starter. ,B08WJ86PV2,4.5,Accessories&Peripherals,Home & Office
Best as a buyer its pretty reliable. ,B08WJ86PV2,4.5,Accessories&Peripherals,Home & Office
Smooth experience. ,B08WJ86PV2,4.5,Accessories&Peripherals,Home & Office
Very good. ,B0085IATT6,4.1,NetworkingDevices,Home & Office
It does what it's supposed to do. ,B0085IATT6,4.1,NetworkingDevices,Home & Office
Affordable. ,B0085IATT6,4.1,NetworkingDevices,Home & Office
Not a original pakage. ,B0085IATT6,4.1,NetworkingDevices,Home & Office
Good. ,B0085IATT6,4.1,NetworkingDevices,Home & Office
Less speed. ,B0085IATT6,4.1,NetworkingDevices,Home & Office
No issues. ,B0085IATT6,4.1,NetworkingDevices,Home & Office
Not too much good. ,B0085IATT6,4.1,NetworkingDevices,Home & Office
. ,B08D9NDZ1Y,3.5,"Printers,Inks&Accessories",Home & Office
. ,B08D9NDZ1Y,3.5,"Printers,Inks&Accessories",Home & Office
. ,B08D9NDZ1Y,3.5,"Printers,Inks&Accessories",Home & Office
. ,B08D9NDZ1Y,3.5,"Printers,Inks&Accessories",Home & Office
. ,B08D9NDZ1Y,3.5,"Printers,Inks&Accessories",Home & Office
. ,B08D9NDZ1Y,3.5,"Printers,Inks&Accessories",Home & Office
. ,B08D9NDZ1Y,3.5,"Printers,Inks&Accessories",Home & Office
. ,B08D9NDZ1Y,3.5,"Printers,Inks&Accessories",Home & Office
Great product. Great product.. go for it,B09NNHFSSF,3.8,Cameras&Photography,Home & Office
Excellent. Very nice,B09NNHFSSF,3.8,Cameras&Photography,Home & Office
Good one. Picture quality is good,B09NNHFSSF,3.8,Cameras&Photography,Home & Office
